teacher_id,t_gender,t_nationality,t_chin_level,t_price,t_accent,t_speech_rate,t_atmosphere,t_correct_pronunce,t_correct_grammar,t_degree,t_humorous,t_responsible,t_active,t_patient,t_goodlook,t_experienced,t_TESOL,t_TEFL,t_ESL,t_TEYL,t_CELTA,t_Qualified
651,1,428.0,763.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0,0,0,0,0,0
652,1,214.0,762.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0,0,0,0,0
653,1,278.0,761.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
654,1,231.0,763.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0
655,0,214.0,762.0,141.0,1428.0,1475.0,6.0,6.0,7.0,1435.0,0,1,0,1,0,1,0,0,0,0,0,0
656,1,287.0,763.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0,0,0,0,0,0
657,0,228.0,763.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,0,1,0,0,0,0,0,0
658,0,214.0,762.0,141.0,1428.0,1472.0,6.0,6.0,6.0,1435.0,0,1,1,1,0,0,0,0,0,0,0,0
659,0,428.0,763.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,1,0,0,0,0,0,0
660,0,413.0,763.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0
661,1,413.0,760.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
662,0,428.0,763.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,1,0,0,0,0,0,0
663,1,413.0,763.0,192.0,1424.0,1475.0,6.0,7.0,7.0,1434.0,0,0,0,0,1,0,0,1,0,0,0,0
664,0,214.0,762.0,141.0,0.0,0.0,7.0,7.0,10.0,1436.0,1,1,1,1,0,1,0,0,0,0,0,1
665,1,220.0,763.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0,0,0,0
666,1,413.0,763.0,224.0,1424.0,1475.0,7.0,7.0,7.0,1434.0,0,0,0,1,0,1,0,0,0,0,0,0
667,1,396.0,763.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0
668,0,221.0,760.0,192.0,1428.0,1475.0,7.0,9.0,9.0,1435.0,1,1,1,1,0,1,1,0,0,0,0,0
669,1,231.0,763.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0
670,1,264.0,763.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0,0,0,0,0,0
671,1,428.0,760.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,1,0,0,0,0,0,0
672,1,428.0,763.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
673,1,413.0,761.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0,0,0,0,0,0
674,1,414.0,763.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,1,0,0,0,0,0,0
675,1,337.0,763.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0
676,1,413.0,761.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,1,0,0,0,0,0,0
677,0,413.0,763.0,240.0,1424.0,1475.0,10.0,10.0,10.0,1434.0,1,1,1,1,0,1,1,0,0,0,0,0
678,0,413.0,763.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,1,0,0,0,0,0,0
679,0,223.0,761.0,212.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,1,0,0,0,0,0,0
680,0,428.0,760.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,1,0,0,0,0,0,0
681,0,413.0,763.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
682,0,223.0,761.0,235.0,0.0,0.0,7.0,8.0,8.0,1434.0,1,1,1,1,0,1,0,0,0,0,0,0
683,1,214.0,762.0,141.0,0.0,0.0,5.0,4.0,8.0,1435.0,0,1,1,1,1,1,0,0,0,0,0,0
684,0,303.0,763.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,0,0,0,0,0
685,0,296.0,763.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0
686,0,414.0,763.0,208.0,1426.0,1471.0,10.0,9.0,9.0,1434.0,0,1,1,1,0,0,1,1,0,0,0,0
687,0,264.0,763.0,208.0,1425.0,1472.0,5.0,7.0,7.0,1434.0,1,1,0,1,0,0,0,0,0,0,0,0
688,1,264.0,763.0,176.0,1425.0,1472.0,7.0,8.0,8.0,1434.0,0,1,0,1,1,0,0,1,0,0,0,0
689,0,413.0,763.0,208.0,1424.0,1475.0,8.0,8.0,8.0,1434.0,1,1,1,0,1,1,0,1,0,0,0,0
690,1,413.0,761.0,169.0,1424.0,1472.0,8.0,7.0,7.0,1434.0,1,1,1,1,1,1,0,0,0,0,0,0
691,1,428.0,763.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,1,0,0,0,0,0,0
692,1,413.0,763.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0,0,0,0,0,0
693,0,264.0,763.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0
694,1,337.0,763.0,169.0,1428.0,1475.0,6.0,7.0,7.0,1434.0,1,1,1,1,1,0,0,1,0,0,0,0
695,1,337.0,763.0,169.0,1425.0,1471.0,1.0,10.0,10.0,1434.0,1,1,1,1,1,1,0,0,1,0,0,0
696,0,214.0,762.0,141.0,1428.0,1472.0,6.0,5.0,8.0,1435.0,1,0,1,1,0,0,0,0,0,0,0,0
697,0,337.0,763.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,1,0,0,0,0,0,0
698,1,413.0,763.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0,0,0,0
699,0,413.0,761.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0
700,0,264.0,763.0,192.0,1425.0,1475.0,6.0,7.0,7.0,1434.0,1,1,1,1,0,0,0,0,0,0,0,0
701,0,413.0,760.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,1,0,0,0,0,0,0
702,1,264.0,763.0,208.0,1424.0,1471.0,1.0,10.0,10.0,1435.0,1,1,1,1,0,1,0,0,0,0,0,0
703,0,337.0,763.0,192.0,1428.0,1475.0,6.0,7.0,8.0,1435.0,1,1,1,1,0,1,0,0,0,0,0,0
704,1,413.0,761.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,1,1,0,0,0,0,0,0
705,1,413.0,763.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
706,1,220.0,763.0,71.0,1428.0,1471.0,5.0,8.0,8.0,1434.0,1,1,0,1,0,0,0,0,0,0,0,0
707,0,220.0,763.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0
708,0,220.0,763.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0,0
709,0,220.0,763.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0
710,1,220.0,763.0,59.0,1428.0,1475.0,5.0,9.0,9.0,1435.0,1,1,1,1,0,1,0,0,0,0,0,0
711,1,413.0,763.0,169.0,1424.0,0.0,8.0,9.0,9.0,1435.0,1,1,1,1,1,1,1,0,0,0,0,0
712,0,428.0,763.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,0,0,0,0,0
713,0,220.0,763.0,59.0,1428.0,1475.0,4.0,10.0,3.0,1435.0,0,0,0,0,0,0,0,0,0,0,0,0
714,1,413.0,763.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0
715,0,220.0,763.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,0,0,0,0,0
716,0,220.0,763.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,1,0,0,0,0,0,0
717,1,413.0,763.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0,0,0,0,0,0
718,1,396.0,763.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,1,0,0,0,0,0,0
719,1,220.0,763.0,71.0,1424.0,1472.0,6.0,9.0,9.0,1434.0,1,1,0,1,1,1,0,0,0,0,0,0
720,1,220.0,763.0,66.0,1428.0,1475.0,9.0,6.0,6.0,1434.0,1,1,1,1,1,1,0,0,0,0,0,0
721,1,396.0,763.0,192.0,1427.0,0.0,8.0,6.0,6.0,1434.0,1,0,0,1,1,0,0,0,0,0,0,0
722,0,428.0,763.0,212.0,1424.0,1475.0,10.0,10.0,10.0,1434.0,1,1,1,1,0,1,0,1,0,0,0,0
723,0,413.0,760.0,192.0,1428.0,1471.0,9.0,8.0,10.0,1434.0,1,0,1,1,0,1,0,0,0,0,0,0
724,1,396.0,763.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,1,1,0,0,0,0,0,0
725,0,214.0,762.0,99.0,1428.0,1472.0,7.0,8.0,8.0,1435.0,1,1,1,1,0,0,0,0,0,0,0,0
726,0,220.0,763.0,71.0,1428.0,1472.0,5.0,10.0,10.0,1435.0,1,1,1,1,0,1,0,0,0,0,0,0
727,0,220.0,763.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0,0,0,0
728,0,220.0,763.0,60.0,1428.0,1471.0,8.0,8.0,8.0,1434.0,0,1,1,1,0,0,0,0,0,0,0,0
729,0,413.0,763.0,169.0,1424.0,1471.0,8.0,7.0,7.0,1434.0,1,1,1,1,0,1,0,1,0,0,0,0
730,1,413.0,763.0,169.0,1424.0,1475.0,1.0,1.0,1.0,1435.0,0,0,0,0,0,0,0,0,0,0,0,0
731,0,414.0,763.0,208.0,1426.0,1471.0,7.0,8.0,8.0,1434.0,0,1,1,1,0,1,1,0,0,0,0,0
732,1,223.0,761.0,165.0,0.0,0.0,5.0,5.0,5.0,1434.0,1,1,1,1,1,0,0,0,0,0,0,0
733,0,220.0,763.0,59.0,1428.0,1472.0,6.0,5.0,5.0,1434.0,0,1,0,1,0,0,0,0,0,0,0,0
734,0,214.0,762.0,207.0,1428.0,1472.0,6.0,6.0,6.0,1435.0,0,1,1,1,0,0,0,0,0,0,0,0
735,1,220.0,763.0,59.0,1428.0,1472.0,3.0,4.0,3.0,1434.0,0,0,0,1,1,0,1,0,0,0,0,0
736,0,287.0,763.0,192.0,1425.0,1472.0,8.0,8.0,8.0,1434.0,1,1,0,1,0,1,0,0,0,0,0,0
737,0,428.0,763.0,176.0,1426.0,1471.0,6.0,8.0,8.0,1435.0,1,1,1,1,0,1,0,0,0,0,0,0
738,0,428.0,763.0,176.0,1429.0,1471.0,10.0,8.0,10.0,1435.0,1,1,1,1,0,0,1,0,0,0,0,0
739,1,220.0,763.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,1,0,0,0,0,0,0
740,0,220.0,763.0,59.0,1428.0,1472.0,8.0,5.0,5.0,1434.0,0,1,1,1,0,0,1,0,0,0,0,0
741,0,220.0,763.0,66.0,1428.0,1475.0,10.0,8.0,8.0,1434.0,1,1,1,1,0,1,0,0,0,0,0,0
742,0,220.0,763.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,0,0,0,0,0
743,0,303.0,763.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,1,0,0,0,0,0,0
744,0,220.0,763.0,59.0,1428.0,1472.0,6.0,5.0,5.0,1434.0,0,0,0,0,0,0,0,0,0,0,0,0
745,0,428.0,763.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,0,0,0,0,0
746,0,413.0,761.0,169.0,1424.0,1472.0,8.0,8.0,7.0,1434.0,0,1,1,0,0,0,0,0,0,0,0,0
747,0,220.0,763.0,63.0,1428.0,1475.0,9.0,7.0,8.0,1434.0,0,0,0,0,0,0,0,0,0,0,0,0
748,0,220.0,763.0,60.0,1428.0,1475.0,8.0,4.0,4.0,1434.0,1,1,1,1,0,0,0,0,0,0,0,0
749,1,277.0,763.0,224.0,1428.0,1472.0,3.0,8.0,5.0,1435.0,0,1,0,1,1,1,0,0,0,0,0,0
750,1,428.0,763.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0,0,0,0
751,0,428.0,763.0,192.0,1428.0,1475.0,9.0,4.0,7.0,1434.0,1,1,1,1,0,0,1,1,0,0,0,0
752,0,413.0,763.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,0,1,0,0,0,0,0,0
753,0,220.0,763.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0
754,0,220.0,763.0,63.0,1429.0,1471.0,9.0,9.0,9.0,1434.0,1,0,1,1,0,1,0,0,0,0,0,0
755,1,413.0,763.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0
756,1,413.0,763.0,169.0,1424.0,1475.0,6.0,8.0,8.0,1434.0,1,1,0,1,0,1,0,1,0,0,0,0
757,0,264.0,763.0,192.0,1425.0,1472.0,6.0,8.0,8.0,1434.0,0,1,1,1,0,1,0,1,0,0,0,0
758,1,414.0,763.0,176.0,1426.0,0.0,3.0,9.0,9.0,1434.0,1,1,1,1,1,0,0,0,0,0,0,0
759,1,428.0,763.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
760,0,413.0,763.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0
761,1,422.0,760.0,192.0,1424.0,1472.0,6.0,5.0,5.0,1434.0,1,1,1,1,1,1,0,0,0,0,0,0
762,0,303.0,763.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0
763,1,428.0,763.0,192.0,1429.0,1472.0,3.0,6.0,6.0,1434.0,0,1,0,1,1,0,0,1,0,0,0,0
764,0,413.0,761.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0
765,1,414.0,763.0,192.0,1426.0,1472.0,7.0,8.0,7.0,1434.0,1,1,0,0,1,1,0,0,0,0,0,0
766,1,264.0,763.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,1,0,0,0,0,0,0
767,0,268.0,761.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,1,0,0,0,0,0,0
768,1,413.0,763.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,1,0,0,0,0,0,0
769,0,428.0,763.0,192.0,1428.0,1472.0,6.0,5.0,8.0,1434.0,0,1,1,1,0,0,0,1,0,0,0,0
770,0,428.0,763.0,192.0,1428.0,1470.0,6.0,8.0,10.0,1435.0,0,1,1,1,0,1,0,0,1,0,0,0
771,1,413.0,760.0,192.0,1424.0,1472.0,6.0,6.0,6.0,1434.0,0,1,0,1,1,0,1,0,0,0,0,0
772,0,220.0,763.0,71.0,1428.0,1472.0,6.0,5.0,5.0,1434.0,1,1,1,1,0,0,0,0,0,0,0,0
773,1,264.0,760.0,192.0,1425.0,1472.0,7.0,8.0,8.0,1434.0,1,1,1,0,1,1,0,0,0,0,0,0
774,1,214.0,762.0,141.0,0.0,0.0,3.0,5.0,5.0,1435.0,1,1,1,1,0,0,0,0,0,0,0,0
775,1,280.0,763.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,1,0,0,0,0,0,0
776,1,413.0,763.0,208.0,1424.0,1472.0,10.0,8.0,8.0,1434.0,1,1,1,1,1,1,0,1,0,0,0,0
777,0,220.0,763.0,63.0,1428.0,1475.0,9.0,8.0,9.0,1434.0,0,1,1,1,0,1,0,0,0,0,0,0
778,0,428.0,763.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,0,0,0,0,0
779,0,413.0,763.0,208.0,1424.0,1471.0,10.0,10.0,10.0,1434.0,1,1,1,1,0,1,0,0,0,0,0,0
780,0,337.0,763.0,169.0,1428.0,1475.0,9.0,9.0,9.0,1435.0,0,1,1,1,0,0,1,0,0,0,0,0
781,0,220.0,763.0,63.0,1429.0,1470.0,10.0,9.0,9.0,1434.0,0,1,1,1,0,0,0,0,0,0,0,0
782,0,220.0,763.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
783,0,428.0,763.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,0,0,0,0,0
784,1,396.0,761.0,169.0,1425.0,1475.0,5.0,8.0,10.0,1434.0,1,1,0,0,0,1,0,1,0,0,0,0
785,0,337.0,763.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
786,1,428.0,763.0,169.0,1424.0,1475.0,9.0,7.0,7.0,1434.0,1,1,1,1,1,1,1,0,0,0,0,0
787,1,223.0,761.0,212.0,0.0,1475.0,5.0,6.0,8.0,1434.0,1,1,1,1,1,1,0,0,0,0,0,0
788,0,220.0,763.0,63.0,1429.0,1470.0,10.0,8.0,8.0,1434.0,1,0,1,1,0,0,0,0,0,0,0,0
789,0,428.0,763.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0,0,0,0,0,0
790,1,396.0,763.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
791,1,396.0,763.0,208.0,1427.0,1472.0,8.0,8.0,8.0,1434.0,1,1,1,1,0,1,1,0,0,0,0,0
792,1,396.0,761.0,176.0,1427.0,1472.0,6.0,5.0,5.0,1435.0,1,1,0,1,1,0,0,0,0,0,1,0
793,0,428.0,763.0,192.0,1428.0,1472.0,6.0,6.0,5.0,1434.0,0,1,1,1,0,0,0,1,0,0,0,0
794,1,428.0,763.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0
795,0,303.0,763.0,169.0,1428.0,1471.0,10.0,7.0,6.0,1434.0,0,1,1,1,0,1,0,0,0,0,0,0
796,1,329.0,763.0,169.0,1424.0,0.0,8.0,7.0,8.0,0.0,0,1,1,1,1,1,0,0,0,0,0,0
797,1,413.0,760.0,169.0,1424.0,1475.0,7.0,10.0,10.0,1435.0,1,1,1,1,1,1,1,0,1,0,0,0
798,1,337.0,763.0,192.0,1425.0,1471.0,7.0,10.0,10.0,1434.0,1,1,0,1,1,0,0,0,0,0,0,0
799,0,214.0,762.0,125.0,0.0,1475.0,8.0,5.0,7.0,1435.0,1,1,1,1,0,0,0,0,0,0,0,0
800,0,337.0,763.0,169.0,1425.0,0.0,8.0,9.0,9.0,1435.0,0,1,0,1,0,0,0,1,0,0,0,0
801,1,396.0,763.0,192.0,1427.0,1472.0,0.0,0.0,0.0,1435.0,1,1,0,1,1,0,0,0,0,0,0,0
802,0,428.0,763.0,169.0,1424.0,1475.0,7.0,9.0,10.0,1434.0,1,0,1,1,0,0,1,0,1,0,0,0
803,0,413.0,760.0,192.0,1424.0,1472.0,8.0,8.0,8.0,1434.0,0,1,1,1,0,1,0,0,0,0,0,0
804,0,428.0,763.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,0,1,0,0,0,0,0,0
805,0,337.0,763.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
806,0,428.0,763.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0
807,1,264.0,763.0,192.0,1425.0,0.0,5.0,8.0,8.0,1434.0,0,1,0,1,0,1,1,0,0,0,0,0
808,0,414.0,763.0,240.0,1426.0,1475.0,9.0,10.0,10.0,1435.0,1,1,1,1,0,1,0,0,0,0,0,1
809,0,428.0,763.0,169.0,1428.0,1473.0,8.0,9.0,9.0,1435.0,0,1,1,1,0,0,0,0,0,0,0,0
810,0,428.0,763.0,169.0,1428.0,1475.0,7.0,8.0,8.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0
811,0,428.0,763.0,169.0,1428.0,1472.0,6.0,5.0,6.0,1435.0,0,1,0,1,0,1,1,0,0,0,0,0
812,1,220.0,763.0,77.0,1428.0,1475.0,3.0,2.0,2.0,1434.0,1,0,0,0,0,0,0,0,1,0,0,0
813,0,223.0,763.0,192.0,0.0,0.0,4.0,8.0,9.0,1434.0,0,1,0,1,0,1,0,0,0,0,0,0
814,0,299.0,760.0,176.0,1429.0,1472.0,5.0,5.0,5.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0
815,1,428.0,763.0,169.0,1428.0,1475.0,7.0,7.0,10.0,1434.0,0,1,0,1,0,1,1,0,0,0,0,0
816,0,337.0,763.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0
817,0,223.0,761.0,160.0,0.0,1475.0,10.0,6.0,6.0,1434.0,1,1,1,1,0,0,0,0,0,0,0,0
818,0,413.0,760.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0,0,0,0
819,1,264.0,763.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,1,1,0,0,0,0,0,0
820,0,303.0,763.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0,0
821,1,428.0,763.0,169.0,1429.0,1472.0,7.0,6.0,6.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0
822,0,303.0,763.0,169.0,0.0,0.0,6.0,7.0,7.0,0.0,0,1,0,1,1,0,0,0,0,0,0,0
823,1,220.0,763.0,63.0,1428.0,1475.0,0.0,0.0,0.0,1434.0,1,0,1,1,1,1,0,0,0,0,0,0
824,1,396.0,763.0,208.0,1427.0,0.0,8.0,9.0,9.0,1434.0,1,1,0,1,1,0,1,0,0,0,0,0
825,0,220.0,763.0,66.0,1428.0,1475.0,10.0,8.0,7.0,1434.0,1,1,1,1,0,1,0,0,0,0,0,0
826,1,413.0,763.0,192.0,1424.0,1472.0,7.0,8.0,7.0,1434.0,1,1,1,1,1,0,0,1,0,0,0,0
827,0,428.0,763.0,169.0,1428.0,0.0,9.0,8.0,8.0,1435.0,0,1,1,1,0,0,0,1,0,1,0,0
828,1,264.0,763.0,208.0,1425.0,1471.0,8.0,10.0,10.0,1434.0,0,1,0,1,0,1,0,0,0,0,0,0
829,1,271.0,763.0,208.0,1425.0,1474.0,4.0,8.0,10.0,1434.0,0,1,0,0,0,0,1,0,0,0,0,0
830,1,413.0,763.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0
831,1,428.0,763.0,169.0,1428.0,1471.0,7.0,7.0,8.0,1434.0,1,1,0,1,1,1,0,1,0,0,0,0
832,0,214.0,762.0,141.0,1428.0,1472.0,6.0,10.0,10.0,1434.0,0,1,1,1,0,0,0,0,0,0,0,0
833,1,220.0,763.0,63.0,1428.0,1471.0,9.0,8.0,8.0,1434.0,1,0,1,1,0,0,0,0,0,0,0,0
834,0,220.0,763.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,0
835,0,428.0,761.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,1,0,0,0,0,0,0
836,0,413.0,763.0,169.0,1424.0,1472.0,8.0,9.0,9.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0
837,0,220.0,760.0,63.0,1428.0,1472.0,8.0,7.0,7.0,1434.0,0,0,1,1,0,0,0,0,0,0,0,0
838,0,214.0,762.0,141.0,1424.0,1472.0,10.0,8.0,8.0,1435.0,1,1,1,1,0,1,0,0,1,0,0,0
839,0,428.0,763.0,169.0,1428.0,1472.0,7.0,6.0,6.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0
840,1,220.0,763.0,59.0,1424.0,1472.0,5.0,8.0,8.0,1434.0,0,1,0,1,0,1,0,0,1,0,0,0
841,1,220.0,763.0,63.0,1428.0,1475.0,7.0,10.0,10.0,1434.0,1,1,1,1,0,0,0,0,0,0,0,0
842,0,220.0,763.0,75.0,1428.0,1475.0,7.0,9.0,9.0,1435.0,0,1,0,1,0,1,1,0,1,0,0,0
843,1,280.0,763.0,192.0,1424.0,1471.0,7.0,8.0,8.0,1435.0,1,1,1,1,1,1,1,0,0,0,0,0
844,0,214.0,762.0,141.0,1425.0,1472.0,4.0,9.0,9.0,1435.0,0,1,0,1,0,0,0,0,0,0,0,0
845,0,428.0,763.0,169.0,1428.0,1475.0,8.0,10.0,10.0,1435.0,1,1,1,1,0,0,0,0,0,0,0,0
846,0,220.0,763.0,66.0,1428.0,1472.0,5.0,8.0,7.0,1434.0,0,1,1,1,0,1,0,0,0,0,0,0
847,0,220.0,763.0,63.0,1424.0,1472.0,7.0,8.0,8.0,1434.0,0,1,1,1,0,0,0,0,0,0,0,0
848,0,269.0,763.0,169.0,1424.0,1475.0,9.0,7.0,7.0,1434.0,1,0,1,1,0,0,0,0,1,0,0,0
849,1,220.0,763.0,59.0,1428.0,1471.0,8.0,8.0,8.0,1434.0,0,1,0,1,0,0,0,0,0,0,0,0
850,1,413.0,763.0,176.0,1424.0,1472.0,3.0,4.0,4.0,1434.0,0,1,0,1,1,0,0,0,0,0,1,0
851,0,428.0,763.0,169.0,1428.0,1475.0,9.0,8.0,9.0,1435.0,0,1,1,1,0,0,0,0,0,0,0,0
852,0,220.0,763.0,59.0,1428.0,1475.0,4.0,4.0,4.0,1434.0,0,0,0,1,0,0,0,0,0,0,0,0
853,1,274.0,763.0,169.0,1424.0,1471.0,3.0,3.0,3.0,1435.0,0,1,0,1,0,1,0,0,0,0,0,1
854,0,220.0,763.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
855,0,220.0,763.0,63.0,1428.0,1475.0,8.0,8.0,8.0,1434.0,0,1,0,1,0,0,1,0,0,0,0,0
856,1,414.0,760.0,208.0,1426.0,1475.0,8.0,10.0,10.0,1434.0,1,0,0,1,0,1,1,0,0,0,0,0
857,1,428.0,763.0,169.0,1424.0,1475.0,10.0,10.0,10.0,1434.0,0,1,0,1,1,0,1,0,0,0,0,0
858,0,214.0,762.0,99.0,1424.0,1475.0,8.0,9.0,9.0,1434.0,0,1,1,1,0,1,0,0,0,0,0,1
859,0,264.0,763.0,192.0,1425.0,1472.0,6.0,7.0,7.0,1434.0,0,0,0,0,0,0,0,0,0,0,0,0
860,1,270.0,763.0,192.0,1428.0,1472.0,5.0,6.0,6.0,1434.0,1,1,0,1,1,0,1,0,0,0,0,0
